segment_id,s_center,centerline_x,centerline_y,psi_center,kappa_signed_centerline,kappa_abs_centerline,width,d_left,d_right,left_proj_x,left_proj_y,right_proj_x,right_proj_y,left_bd_idx,right_bd_idx,mean_curvature_30,max_curvature_30,straight_indicator_30,compound_indicator_30,accum_heading_change_30
59,48.559851249271894,-41.01334894364171,3.8871059000539567,-1.1996197619368345,-0.17572694252377474,0.17572694252377474,0.7589307566383481,0.7507689736413243,0.008161782997023748,-41.689902198803395,3.5554705606662447,-42.278476969620066,7.115044829754474,194,1818,0.23220553490535173,0.4843742529757974,0.0,0.5172413793103449,5.73349130555669
60,49.382899575530736,-40.77463659870363,3.099821622753194,-1.3308218622699026,-0.14013862803925956,0.14013862803925956,4.827669416547646,4.711978607480557,0.11569080906708984,-45.356519594187425,2.0000393851866667,-41.68365796624827,6.328064264678424,258,1814,0.23217393993891547,0.4843742529757974,0.0,0.5172413793103449,5.732711180029383
61,50.205947901789585,-40.62288222135831,2.2913426908689583,-1.4303014884406815,-0.11379309874420425,0.11379309874420425,0.817880993320544,0.747470971890285,0.07041002143025898,-41.37376485149317,2.2628714161943018,-41.18531744276468,5.76540308128448,199,1811,0.23404443196052915,0.4843742529757974,0.0,0.5172413793103449,5.778896339859474
62,51.02899622804843,-40.54443921692305,1.4721406279121982,-1.5181363011923523,-0.11154491944119824,0.11154491944119824,0.772708709575824,0.6963500034808262,0.0763587060949979,-41.24424277913019,1.519323022039487,-40.81884369512744,5.227489618118671,202,1808,0.2379661892824578,0.4843742529757974,0.0,0.5172413793103449,5.875730213853675
63,51.85204455430728,-40.5363346866365,0.6493473080612944,-1.6139152069381935,-0.11424263093883316,0.11424263093883316,0.7574046858437529,0.7060442260306264,0.0513604598131264,-41.24306220357916,0.6487347314969449,-40.75621736362831,-3.2554389400415173,205,1770,0.24326331541774354,0.4843742529757974,0.0,0.5172413793103449,6.006523937842541
64,52.67509288056612,-40.61527338304103,-0.16960566172955502,-1.7061907135555796,-0.11101170006032589,0.11101170006032589,0.7271433921260261,0.6933402199983741,0.03380317212765194,-41.307429485504855,-0.113904455024798,-41.17598320001179,-4.035147801714483,208,1766,0.24782265809485302,0.4843742529757974,0.0,0.5172413793103449,6.119100718619606
65,53.49814120682496,-40.758213250462035,-0.9793842069764634,-1.796651194797794,-0.11760689671865984,0.11760689671865984,5.018322712031366,4.982656105652375,0.03566660637899044,-45.60417196529384,0.1806164587047114,-41.63154755242069,-4.6209359589855685,250,1763,0.2504804615439478,0.4843742529757974,0.0,0.5172413793103449,6.184725739028683
66,54.32118953308381,-40.9831810445007,-1.7707691820899993,-1.8997830325571594,-0.11884084374333874,0.11884084374333874,5.066625318843776,5.047949944600274,0.018675374243502407,-45.779461185133925,-0.1956589192963772,-42.189729075299205,-5.247155796488303,248,1759,0.2523980294467941,0.4843742529757974,0.0,0.5172413793103449,6.232073270616441
67,55.14423785934265,-41.28902794420893,-2.5342332083860635,-1.9922747098660818,-0.10876119475680569,0.10876119475680569,5.147697051241539,5.074435315857249,0.07326173538428993,-45.899156468265126,-0.4131365357910983,-42.7401961371103,-5.591865486498006,247,1756,0.25417491761922767,0.4843742529757974,0.0,0.5172413793103449,6.275947215704557
68,55.9672861856015,-41.65570526928673,-3.2707777185319715,-2.078814471170162,-0.1360863589606793,0.1360863589606793,5.125713122363931,5.071650781681016,0.05406234068291482,-46.11703857787826,-0.8578964746179677,-43.107828219312765,-5.767808911290115,245,1754,0.2552606627066871,0.4843742529757974,0.0,0.5172413793103449,6.302755836013875
69,56.790334511860344,-42.08848481944674,-3.9701434336106476,-2.216286009804577,-0.2708599831925658,0.2708599831925658,0.8157400773203143,0.7889451787360908,0.02679489858422346,-42.74614141256527,-3.5319616701546694,-43.5745300460581,-5.898809965911062,222,1752,0.25438704285368735,0.4843742529757974,0.0,0.5172413793103449,6.281184895279938
70,57.61338283811919,-42.639656485950006,-4.577291873103124,-2.5246761828044426,-0.3925430458488391,0.3925430458488391,5.289238469851557,5.1971657018179185,0.0920727680336384,-40.85192726944473,-9.681001574699032,-44.659727086608065,-5.8971750179691815,412,1747,0.24854790381413355,0.4843742529757974,0.0,0.5172413793103449,6.137008086881014
71,58.436431164378035,-43.391358223938695,-4.894224789162062,-2.8624498035454495,-0.35844572795096497,0.35844572795096497,5.276144301646201,5.217647060187873,0.05849724145832824,-41.8357229012676,-9.876082825021944,-41.313108472351914,-4.237690545972751,408,1765,0.23880688245516785,0.4843742529757974,0.0,0.5172413793103449,5.896488147114563
72,59.259479490636885,-44.2013622297271,-5.024918169232372,-3.114712495693793,-0.2742659356805324,0.2742659356805324,5.382483579085197,5.357218774547178,0.025264804538019422,-43.94222341868191,-10.37710556647504,-41.89551783419951,-4.937647840654029,399,1761,0.23036541475652855,0.4843742529757974,0.0,0.5172413793103449,5.6880560712985675
73,60.08252781689573,-45.01914379297381,-4.937990463645293,-3.3139180421688064,-0.2180626893294069,0.2180626893294069,5.363101736985603,5.352247695318359,0.010854041667244185,-44.52346550671914,-10.45697741569584,-42.39219127036338,-5.384198771404583,397,1758,0.22472719023847437,0.4843742529757974,0.0,0.5172413793103449,5.548840133718884
74,60.905576143154576,-45.81704533277347,-4.743705792909213,-3.473664758637935,-0.28163072563649555,0.28163072563649555,5.6714406688394075,5.617387614021376,0.0540530548180318,-45.95124815978899,-10.639433232611191,-47.929619563168224,-3.9580253660129214,391,1729,0.22156050479776784,0.4843742529757974,0.0,0.5172413793103449,5.470650079166032
75,61.72862446941342,-46.565909110739824,-4.404601241054209,-3.77750943688517,-0.4569135190761111,0.4569135190761111,5.548790723427313,5.49643594579588,0.05235477763143326,-47.46248587760749,-10.574614054936248,-48.21746487491799,-3.120320681707575,385,1725,0.21689658194923703,0.4843742529757974,0.0,0.5172413793103449,5.3554910623375225
76,62.55167279567227,-47.099367290681734,-3.7970748293453505,-4.2257885728792,-0.4843742529757974,0.4843742529757974,6.286208856309153,6.280623561171523,0.005585295137629731,-41.514685820221025,-0.9226071039101876,-46.21399955657233,-5.458701316832974,211,1740,0.20732047260820724,0.4843742529757974,0.0,0.5172413793103449,5.119043039381333
