segment_id,mean_curvature_30,max_curvature_30,straight_indicator_30,compound_indicator_30,accum_heading_change_30
246,0.01610492777138817,0.18200604365450468,0.13333333333333333,0.06666666666666667,0.39765401540281897
247,0.015405996909596051,0.18200604365450468,0.13333333333333333,0.05,0.38039639912375933
248,0.011495403265294376,0.18200604365450468,0.13333333333333333,0.03333333333333333,0.2838381725151301
249,0.0055226338226803074,0.08591327178741982,0.13333333333333333,0.016666666666666666,0.13636183572892546
250,0.002661794295537531,0.006399816552849305,0.13333333333333333,0.0,0.06572356019362524
251,0.002644068330495274,0.005868037601581593,0.13333333333333333,0.0,0.06528588041784467
252,0.002523435190629381,0.005868037601581593,0.13333333333333333,0.0,0.062307273302105504
253,0.0024538201182072866,0.005868037601581593,0.13333333333333333,0.0,0.0605883762369237
254,0.002390227761941206,0.005868037601581593,0.13333333333333333,0.0,0.05901818876529408
255,0.002396069215449617,0.005868037601581593,0.13333333333333333,0.0,0.05916242272128458
256,0.0023549191907631657,0.005868037601581593,0.13333333333333333,0.0,0.05814636895297376
257,0.0022673055187204033,0.005868037601581593,0.13333333333333333,0.0,0.05598306036900813
258,0.0022700401807648827,0.005868037601581593,0.13333333333333333,0.0,0.0560505831395659
259,0.002232513904336613,0.005868037601581593,0.13333333333333333,0.0,0.0551240049694155
260,0.002300385942648594,0.005868037601581593,0.13333333333333333,0.0,0.056799863995389055
261,0.002219633839106408,0.005868037601581593,0.13333333333333333,0.0,0.05480597748552074
262,0.002361691322822898,0.005868037601581593,0.13333333333333333,0.0,0.05831358271168274
263,0.0022391890445624405,0.005868037601581593,0.13333333333333333,0.0,0.05528882385912781
264,0.002221683454122779,0.005868037601581593,0.13333333333333333,0.0,0.054856585451781736
265,0.002166314300554878,0.005868037601581593,0.13333333333333333,0.0,0.05348944077666884
266,0.002035418759438023,0.005868037601581593,0.13333333333333333,0.0,0.050257440095739625
267,0.002124074631692936,0.00665894637012341,0.13333333333333333,0.0,0.05244648211391234
268,0.0021868360788182073,0.00665894637012341,0.13333333333333333,0.0,0.05399615323421347
