x,y,s
-42.309541228273815,-9.163954345680963,100.31634750807635
-42.068216191756896,-9.11032655978832,100.56355938616808
-41.826891155239984,-9.056698773895679,100.8107712642598
-41.58556611872306,-9.003070988003035,101.05798314235153
-41.34424108220615,-8.949443202110391,101.30519502044325
-41.10175779283189,-8.902785804471677,101.55212630315198
-40.860432756314964,-8.849158018579022,101.79933818124371
-40.61910771979805,-8.795530232686378,102.04655005933543
-40.37778268328112,-8.741902446793734,102.29376193742718
-40.13645764676421,-8.688274660901047,102.54097381551891
-39.89513261024729,-8.634646875008404,102.78818569361064
-39.65380757373035,-8.581019089115749,103.03539757170239
-39.41248253721344,-8.527391303223105,103.28260944979411
-39.171157500696516,-8.473763517330461,103.52982132788584
-38.92983246417961,-8.42013573143782,103.77703320597756
-38.688507427662685,-8.366507945545177,104.02424508406929
-38.44718239114575,-8.312880159652533,104.27145696216104
-38.20585735462883,-8.259252373759875,104.51866884025277
-37.964532318111914,-8.205624587867234,104.7658807183445
-37.72320728159499,-8.15199680197459,105.01309259643624
-37.48188224507808,-8.098369016081918,105.26030447452796
-37.24055720856115,-8.04474123018926,105.5075163526197
-36.99923217204423,-7.991113444296619,105.75472823071144
-36.75790713552731,-7.9374856584039755,106.00194010880317
-36.5165820990104,-7.8838578725113315,106.24915198689489
-36.27525706249349,-7.830230086618691,106.4963638649866
-36.03393202597655,-7.776602300726033,106.74357574307835
-35.79260698945963,-7.722974514833403,106.99078762117007
-35.551281952942716,-7.669346728940731,107.2379994992618
-35.309956916425804,-7.615718943048105,107.48521137735352
-35.06856837975303,-7.562473302330105,107.73240264720845
-34.826148590534636,-7.515433759516718,107.97934408316601
-34.58482355401771,-7.46180597362406,108.22655596125774
-34.34349851750079,-7.4081781877314015,108.47376783934948
-34.101099172268796,-7.361015612609609,108.72071267339348
-33.85969019160962,-7.3078930042000465,108.96789743721831
-33.61720690223535,-7.261235606561332,109.21482871992706
-33.37472361286108,-7.214578208922603,109.4617600026358
-33.13245071469764,-7.166654672879485,109.70872725247146
-32.89091528696989,-7.11429302539123,109.95587317085837
-32.64843199759563,-7.067635627752502,110.2028044535671
