x_m,y_m,s_m,kappa_radpm,vx_mps
-16.90848610101518,35.5070156215336,409.9890194819112,0.1493704866405243,5.083489645239798
-17.00781687302628,35.497205923462126,410.08901680373606,0.14867399344835128,5.085661925460515
-17.106958344014352,35.485832642472,410.1890141255609,0.1479557876046245,5.088121974447876
-17.205900072367736,35.47291358322261,410.28901144738575,0.14721811095810775,5.090872415882704
-17.3046318939692,35.45847000650024,410.38900876921065,0.14646280841609088,5.093914743918912
-17.403176540753368,35.442523121646296,410.4890060910355,0.14569180667659123,5.097249563044501
-17.501624932886358,35.425086526373725,410.58900341286034,0.14490708420716586,5.10087657636525
-17.599925446152195,35.40619344640092,410.6890007346852,0.1441114251669284,5.104794588446385
-17.6979398518696,35.38590109715576,410.7889980565101,0.14330777242057774,5.109001122405909
-17.795654067463406,35.36423768317268,410.8889953783349,0.14249885259304942,5.11349237597278
-17.893050201581136,35.34123175921205,410.98899270015977,0.1416876020678854,5.118263368490311
-17.990106554092975,35.31691223026019,411.0889900219846,0.14087660870059024,5.123307864580365
-18.086797616091808,35.291308351529416,411.18898734380946,0.1400665275949942,5.128618583732241
-18.18309406989321,35.26444972845794,411.28898466563436,0.13925736295433228,5.134188214571824
-18.279004588342907,35.236356114886384,411.3889819874592,0.1384487131263913,5.140009745893036
-18.374620639974616,35.207023625171814,411.48897930928405,0.13763978337373492,5.146076663776591
-18.469906777235558,35.17647734965795,411.5889766311089,0.13683062284931555,5.152383137688855
-18.564833688143704,35.14473894102457,411.68897395293374,0.13602176838200034,5.158923566190357
-18.65936844239008,35.111827438938846,411.78897127475864,0.13521399073994583,5.165692317051039
-18.75348129816428,35.0777563876559,411.8889685965835,0.13440859657554066,5.172683604129852
-18.84714570215448,35.04253383601882,411.9889659184083,0.13360678728794306,5.179891210778357
-18.940338289547455,35.006162337458605,412.08896324023317,0.13280877455899034,5.187308550484576
-19.033038884028553,34.96863894999425,412.18896056205807,0.13201440232166328,5.19492918368052
-19.125229458984794,34.92995562136541,412.2889578838829,0.13122322315960688,5.202747000548001
-19.216889040731026,34.89010224156363,412.38895520570776,0.13043481671983795,5.210756360423823
-19.308002183787018,34.84906646744057,412.4889525275326,0.12964891084157487,5.218952063001529
-19.398521084649236,34.80685391335992,412.58894984935745,0.12886545916377182,5.227329257447298
-19.488434769086723,34.76345617609016,412.68894717118235,0.1280852079981186,5.235883313231702
-19.577734881207547,34.71886833057901,412.7889444930072,0.12730927216129803,5.2446093974903745
-19.666415683458823,34.67308892995345,412.88894181483204,0.12653838962355393,5.253502282738113
-19.75447405662667,34.62612000551969,412.9889391366569,0.1257730758570848,5.262556548805323
-19.841909499836262,34.577967066763186,413.0889364584817,0.12501240777709924,5.271766699436803
-19.928725409172436,34.528638452089105,413.1889337803066,0.12425366219091022,5.281127916420232
